cls_loss,epoch,mean_val_f1
0.48662841967983633,0,0.9338569103133955
0.19182941485514754,1,0.9297690891509541
0.12595456357623458,2,0.9390325387290323
0.09528157361046785,3,0.9354517394926297
0.06882169923526693,4,0.9572079595861643
0.07579574997150777,5,0.9374765473833419
0.04111160728438662,6,0.9222705312715433
0.04394315486057851,7,0.9522608994868484
0.03772446292733105,8,0.9326383503826395
0.0276424780405429,9,0.9339679972542432
